org_code,month_key,month_start,fy,is_winter,winter_label,total_incomplete,within_18wk,over_52wk,over_65wk,over_78wk,over_104wk,pct_within_18wk,waiting_per_10k_catchment
NN4,202410,2024-10-01,2024-25,false,,1136.0,980.0,1.0,0.0,0.0,0.0,0.8626760563380281,
NNE,202410,2024-10-01,2024-25,false,,5841.0,5042.0,0.0,0.0,0.0,0.0,0.8632083547337784,
NT211,202410,2024-10-01,2024-25,false,,50.0,17.0,3.0,0.0,0.0,0.0,0.34,
NT212,202410,2024-10-01,2024-25,false,,953.0,659.0,44.0,15.0,13.0,8.0,0.6915005246589717,
NT213,202410,2024-10-01,2024-25,false,,1324.0,658.0,21.0,7.0,1.0,0.0,0.49697885196374625,
NT219,202410,2024-10-01,2024-25,false,,201.0,159.0,1.0,0.0,0.0,0.0,0.7910447761194029,
NT344,202410,2024-10-01,2024-25,false,,429.0,293.0,0.0,0.0,0.0,0.0,0.682983682983683,
NT409,202410,2024-10-01,2024-25,false,,586.0,497.0,9.0,1.0,0.0,0.0,0.8481228668941979,
NT431,202410,2024-10-01,2024-25,false,,142.0,107.0,0.0,0.0,0.0,0.0,0.7535211267605634,
NT434,202410,2024-10-01,2024-25,false,,624.0,340.0,30.0,0.0,0.0,0.0,0.5448717948717948,
RAE,202410,2024-10-01,2024-25,false,,34892.0,21553.0,437.0,62.0,4.0,,0.6177060644273759,863.2424288156518
RBN,202410,2024-10-01,2024-25,false,,82365.0,48153.0,2415.0,131.0,1.0,0.0,0.5846293935530869,1419.3765186372332
RBQ,202410,2024-10-01,2024-25,false,,6430.0,4561.0,66.0,12.0,4.0,,0.7093312597200622,1100.1420089996066
RJN,202410,2024-10-01,2024-25,false,,12409.0,7330.0,239.0,21.0,1.0,1.0,0.5907002981706826,1022.4023860724556
RP4,202410,2024-10-01,2024-25,false,,8053.0,5665.0,236.0,96.0,34.0,4.0,0.7034645473736496,936.9945895630926
RP7,202410,2024-10-01,2024-25,false,,39.0,38.0,,,,,0.9743589743589743,
RW1,202410,2024-10-01,2024-25,false,,3838.0,3553.0,1.0,1.0,,,0.9257425742574258,
RY6,202410,2024-10-01,2024-25,false,,184.0,1.0,11.0,0.0,0.0,0.0,0.005434782608695652,
RYY,202410,2024-10-01,2024-25,false,,2207.0,2201.0,0.0,0.0,0.0,0.0,0.9972813774354327,
S1Z4X,202410,2024-10-01,2024-25,false,,402.0,377.0,0.0,0.0,0.0,0.0,0.9378109452736318,
T8R5I,202410,2024-10-01,2024-25,false,,144.0,135.0,0.0,0.0,0.0,0.0,0.9375,
A4M8P,202411,2024-11-01,2024-25,false,,3342.0,2155.0,79.0,0.0,0.0,0.0,0.6448234590065829,
DJH01,202411,2024-11-01,2024-25,false,,47.0,20.0,6.0,3.0,2.0,1.0,0.425531914893617,
I1H7K,202411,2024-11-01,2024-25,false,,22.0,22.0,0.0,0.0,0.0,0.0,1.0,
NPR01,202411,2024-11-01,2024-25,false,,1653.0,1613.0,0.0,0.0,0.0,0.0,0.9758015728977616,
NT212,202411,2024-11-01,2024-25,false,,1003.0,620.0,69.0,21.0,13.0,9.0,0.6181455633100698,
NT214,202411,2024-11-01,2024-25,false,,528.0,320.0,3.0,0.0,0.0,0.0,0.6060606060606061,
NT215,202411,2024-11-01,2024-25,false,,329.0,89.0,17.0,9.0,6.0,2.0,0.270516717325228,
NT219,202411,2024-11-01,2024-25,false,,206.0,158.0,0.0,0.0,0.0,0.0,0.7669902912621359,
NT321,202411,2024-11-01,2024-25,false,,1413.0,1217.0,2.0,0.0,0.0,0.0,0.8612880396319886,
NT401,202411,2024-11-01,2024-25,false,,742.0,649.0,0.0,0.0,0.0,0.0,0.8746630727762803,
NT429,202411,2024-11-01,2024-25,false,,995.0,800.0,2.0,0.0,0.0,0.0,0.8040201005025126,
REP,202411,2024-11-01,2024-25,false,,16630.0,8707.0,417.0,4.0,,,0.5235718580877932,1297.8499239083778
RNZ,202411,2024-11-01,2024-25,false,,27793.0,16446.0,936.0,38.0,1.0,0.0,0.5917317310114057,1235.508019488602
A1U4J,202412,2024-12-01,2024-25,true,2024-25,90.0,90.0,0.0,0.0,0.0,0.0,1.0,
ADN,202412,2024-12-01,2024-25,true,2024-25,3114.0,1500.0,7.0,,,,0.4816955684007707,
DTT,202412,2024-12-01,2024-25,true,2024-25,381.0,255.0,18.0,10.0,6.0,4.0,0.6692913385826772,
GEC01,202412,2024-12-01,2024-25,true,2024-25,79.0,79.0,,,,,1.0,
H4J9P,202412,2024-12-01,2024-25,true,2024-25,528.0,518.0,0.0,0.0,0.0,0.0,0.9810606060606061,
K8I4X,202412,2024-12-01,2024-25,true,2024-25,1680.0,1217.0,7.0,0.0,0.0,0.0,0.7244047619047619,
L4R3R,202412,2024-12-01,2024-25,true,2024-25,657.0,607.0,0.0,0.0,0.0,0.0,0.923896499238965,
NT332,202412,2024-12-01,2024-25,true,2024-25,933.0,737.0,4.0,0.0,0.0,0.0,0.789924973204716,
NT333,202412,2024-12-01,2024-25,true,2024-25,1430.0,1131.0,43.0,4.0,3.0,0.0,0.7909090909090909,
NT337,202412,2024-12-01,2024-25,true,2024-25,3105.0,2813.0,1.0,0.0,0.0,0.0,0.9059581320450886,
NT351,202412,2024-12-01,2024-25,true,2024-25,3420.0,3397.0,0.0,0.0,0.0,0.0,0.9932748538011696,
RBD,202412,2024-12-01,2024-25,true,2024-25,21868.0,12879.0,437.0,28.0,0.0,0.0,0.5889427473934516,1106.2546793743297
RC9,202412,2024-12-01,2024-25,true,2024-25,99013.0,50550.0,2792.0,17.0,0.0,0.0,0.5105390201286699,1575.3908524768576
RJ2,202412,2024-12-01,2024-25,true,2024-25,65706.0,37662.0,2482.0,301.0,37.0,2.0,0.5731896630444708,1285.0420680834086
RNZ,202412,2024-12-01,2024-25,true,2024-25,28393.0,16879.0,749.0,10.0,0.0,0.0,0.5944775120628324,1262.1803762580462
T8V3L,202412,2024-12-01,2024-25,true,2024-25,158.0,155.0,0.0,0.0,0.0,0.0,0.9810126582278481,
Y8L9S,202412,2024-12-01,2024-25,true,2024-25,544.0,528.0,0.0,0.0,0.0,0.0,0.9705882352941176,
AAH,202501,2025-01-01,2024-25,true,2024-25,302.0,284.0,,,,,0.9403973509933775,
H4J9P,202501,2025-01-01,2024-25,true,2024-25,590.0,575.0,0.0,0.0,0.0,0.0,0.9745762711864406,
NCR,202501,2025-01-01,2024-25,true,2024-25,963.0,906.0,,,,,0.940809968847352,
NPG20,202501,2025-01-01,2024-25,true,2024-25,206.0,199.0,0.0,0.0,0.0,0.0,0.9660194174757282,
NT216,202501,2025-01-01,2024-25,true,2024-25,378.0,138.0,123.0,103.0,63.0,4.0,0.36507936507936506,
NT219,202501,2025-01-01,2024-25,true,2024-25,275.0,183.0,8.0,0.0,0.0,0.0,0.6654545454545454,
NT224,202501,2025-01-01,2024-25,true,2024-25,231.0,188.0,4.0,3.0,0.0,0.0,0.8138528138528138,
NT238,202501,2025-01-01,2024-25,true,2024-25,262.0,131.0,4.0,1.0,0.0,0.0,0.5,
NT322,202501,2025-01-01,2024-25,true,2024-25,521.0,322.0,4.0,0.0,0.0,0.0,0.6180422264875239,
NT404,202501,2025-01-01,2024-25,true,2024-25,2666.0,1874.0,8.0,2.0,0.0,0.0,0.7029257314328582,
NT443,202501,2025-01-01,2024-25,true,2024-25,290.0,238.0,0.0,0.0,0.0,0.0,0.8206896551724138,
NT450,202501,2025-01-01,2024-25,true,2024-25,1409.0,970.0,8.0,0.0,0.0,0.0,0.6884315117104329,
R0D,202501,2025-01-01,2024-25,true,2024-25,67553.0,40953.0,2167.0,29.0,0.0,0.0,0.6062351042884846,1314.8029926740212
RD8,202501,2025-01-01,2024-25,true,2024-25,33274.0,14875.0,1864.0,126.0,17.0,2.0,0.44704574141972714,1147.648414110895
RHW,202501,2025-01-01,2024-25,true,2024-25,38149.0,30546.0,36.0,0.0,,,0.8007025085847598,789.3114292808077
RP6,202501,2025-01-01,2024-25,true,2024-25,32817.0,26560.0,9.0,2.0,1.0,,0.8093366243105707,1640.841795791021
RRE,202501,2025-01-01,2024-25,true,2024-25,5051.0,4867.0,0.0,0.0,0.0,0.0,0.9635715699861414,
RW4,202501,2025-01-01,2024-25,true,2024-25,57.0,55.0,2.0,2.0,1.0,0.0,0.9649122807017544,
S3H9L,202501,2025-01-01,2024-25,true,2024-25,1346.0,1044.0,13.0,0.0,0.0,0.0,0.7756315007429421,
Z2L9B,202501,2025-01-01,2024-25,true,2024-25,237.0,230.0,0.0,0.0,0.0,0.0,0.9704641350210971,
A4Q9X,202502,2025-02-01,2024-25,true,2024-25,219.0,216.0,0.0,0.0,0.0,0.0,0.9863013698630136,
GEC01,202502,2025-02-01,2024-25,true,2024-25,84.0,84.0,,,,,1.0,
NL3,202502,2025-02-01,2024-25,true,2024-25,218.0,195.0,1.0,1.0,1.0,1.0,0.8944954128440367,
NPG18,202502,2025-02-01,2024-25,true,2024-25,226.0,224.0,0.0,0.0,0.0,0.0,0.9911504424778761,
NT206,202502,2025-02-01,2024-25,true,2024-25,322.0,250.0,,,,,0.7763975155279503,
NT302,202502,2025-02-01,2024-25,true,2024-25,772.0,455.0,21.0,0.0,0.0,0.0,0.5893782383419689,
NT317,202502,2025-02-01,2024-25,true,2024-25,337.0,220.0,18.0,7.0,0.0,0.0,0.6528189910979229,
NT318,202502,2025-02-01,2024-25,true,2024-25,307.0,295.0,0.0,0.0,0.0,0.0,0.9609120521172638,
NT333,202502,2025-02-01,2024-25,true,2024-25,1485.0,1233.0,25.0,6.0,0.0,0.0,0.8303030303030303,
NT347,202502,2025-02-01,2024-25,true,2024-25,2994.0,2382.0,22.0,2.0,2.0,0.0,0.7955911823647295,
NT404,202502,2025-02-01,2024-25,true,2024-25,2535.0,1878.0,2.0,0.0,0.0,0.0,0.7408284023668639,
NT411,202502,2025-02-01,2024-25,true,2024-25,1873.0,1802.0,0.0,0.0,0.0,0.0,0.9620928990923652,
NT418,202502,2025-02-01,2024-25,true,2024-25,366.0,263.0,6.0,3.0,0.0,0.0,0.7185792349726776,
NT457,202502,2025-02-01,2024-25,true,2024-25,2182.0,1611.0,7.0,0.0,0.0,0.0,0.7383134738771769,
NTP15,202502,2025-02-01,2024-25,true,2024-25,6148.0,4794.0,9.0,0.0,0.0,0.0,0.7797657774886142,
RA9,202502,2025-02-01,2024-25,true,2024-25,34377.0,21398.0,1209.0,201.0,12.0,0.0,0.6224510573930244,1417.7777961075758
RBN,202502,2025-02-01,2024-25,true,2024-25,76154.0,47959.0,2093.0,139.0,2.0,0.0,0.6297633742154056,1312.343828085957
RCB,202502,2025-02-01,2024-25,true,2024-25,44325.0,23743.0,1181.0,50.0,0.0,0.0,0.5356570783981951,907.0464154016788
RH8,202502,2025-02-01,2024-25,true,2024-25,70426.0,42165.0,2105.0,333.0,15.0,0.0,0.59871354329367,1177.4540602988359
RHW,202502,2025-02-01,2024-25,true,2024-25,37447.0,29479.0,22.0,,,,0.7872192699014607,774.7868906728462
RL1,202502,2025-02-01,2024-25,true,2024-25,25931.0,11351.0,2629.0,1175.0,644.0,132.0,0.4377386140141144,4920.306629729422
RNQ,202502,2025-02-01,2024-25,true,2024-25,24501.0,16070.0,292.0,1.0,0.0,0.0,0.655891596261377,814.4466974703321
RXG,202502,2025-02-01,2024-25,true,2024-25,4133.0,3995.0,,,,,0.9666102105008468,
TAD,202502,2025-02-01,2024-25,true,2024-25,576.0,388.0,11.0,1.0,0.0,0.0,0.6736111111111112,
ACG13,202503,2025-03-01,2024-25,false,,292.0,247.0,0.0,0.0,0.0,0.0,0.8458904109589042,
ADN,202503,2025-03-01,2024-25,false,,3389.0,1512.0,73.0,,,,0.44614930658011215,
ADP02,202503,2025-03-01,2024-25,false,,1261.0,1077.0,2.0,0.0,0.0,0.0,0.8540840602696272,
B9J4U,202503,2025-03-01,2024-25,false,,144.0,138.0,0.0,0.0,0.0,0.0,0.9583333333333334,
F7F6D,202503,2025-03-01,2024-25,false,,36.0,36.0,0.0,0.0,0.0,0.0,1.0,
F9Z4V,202503,2025-03-01,2024-25,false,,1591.0,1181.0,5.0,1.0,0.0,0.0,0.7423004399748586,
N8R1N,202503,2025-03-01,2024-25,false,,444.0,418.0,0.0,0.0,0.0,0.0,0.9414414414414415,
NFH,202503,2025-03-01,2024-25,false,,923.0,831.0,1.0,0.0,0.0,0.0,0.9003250270855905,
NN4,202503,2025-03-01,2024-25,false,,1326.0,1140.0,1.0,0.0,0.0,0.0,0.8597285067873304,
NT211,202503,2025-03-01,2024-25,false,,46.0,15.0,4.0,0.0,0.0,0.0,0.32608695652173914,
NT302,202503,2025-03-01,2024-25,false,,792.0,478.0,7.0,0.0,0.0,0.0,0.6035353535353535,
NT332,202503,2025-03-01,2024-25,false,,821.0,665.0,7.0,0.0,0.0,0.0,0.8099878197320342,
NT333,202503,2025-03-01,2024-25,false,,1546.0,1327.0,17.0,3.0,0.0,0.0,0.8583441138421734,
NT422,202503,2025-03-01,2024-25,false,,3870.0,2259.0,98.0,8.0,1.0,0.0,0.5837209302325581,
NT427,202503,2025-03-01,2024-25,false,,1063.0,855.0,6.0,1.0,0.0,0.0,0.8043273753527752,
NT447,202503,2025-03-01,2024-25,false,,493.0,318.0,1.0,0.0,0.0,0.0,0.6450304259634888,
NT490,202503,2025-03-01,2024-25,false,,702.0,595.0,0.0,0.0,0.0,0.0,0.8475783475783476,
R1K,202503,2025-03-01,2024-25,false,,89855.0,46361.0,2888.0,24.0,,,0.5159534806076457,1509.0065126339725
RAS,202503,2025-03-01,2024-25,false,,29784.0,15786.0,271.0,,,,0.5300161160354553,1242.382150142033
RHW,202503,2025-03-01,2024-25,false,,37092.0,27786.0,46.0,1.0,,,0.7491103202846975,767.4418604651163
RJL,202503,2025-03-01,2024-25,false,,42288.0,25675.0,868.0,23.0,1.0,0.0,0.6071462353386303,1156.9524393179977
RM1,202503,2025-03-01,2024-25,false,,81820.0,43386.0,3754.0,152.0,7.0,0.0,0.5302615497433391,1351.7621480164682
RNQ,202503,2025-03-01,2024-25,false,,24947.0,16721.0,187.0,0.0,0.0,0.0,0.6702609532208281,829.2723465079946
RW4,202503,2025-03-01,2024-25,false,,51.0,46.0,2.0,2.0,2.0,0.0,0.9019607843137255,
B3M1X,202504,2025-04-01,2025-26,false,,1967.0,1498.0,2.0,1.0,0.0,0.0,0.7615658362989324,
DX1,202504,2025-04-01,2025-26,false,,404.0,330.0,13.0,10.0,8.0,3.0,0.8168316831683168,
H1T2P,202504,2025-04-01,2025-26,false,,60.0,59.0,0.0,0.0,0.0,0.0,0.9833333333333333,
I2C7H,202504,2025-04-01,2025-26,false,,141.0,133.0,0.0,0.0,0.0,0.0,0.9432624113475178,
NCR,202504,2025-04-01,2025-26,false,,809.0,767.0,,,,,0.9480840543881335,
NPG23,202504,2025-04-01,2025-26,false,,178.0,172.0,0.0,0.0,0.0,0.0,0.9662921348314607,
NPR01,202504,2025-04-01,2025-26,false,,1652.0,1596.0,0.0,0.0,0.0,0.0,0.9661016949152542,
NR5,202504,2025-04-01,2025-26,false,,55.0,51.0,,,,,0.9272727272727272,
NT204,202504,2025-04-01,2025-26,false,,1514.0,1117.0,12.0,12.0,1.0,0.0,0.73778071334214,
NT233,202504,2025-04-01,2025-26,false,,1022.0,574.0,5.0,,,,0.5616438356164384,
NT312,202504,2025-04-01,2025-26,false,,1506.0,1376.0,0.0,0.0,0.0,0.0,0.9136786188579017,
NT315,202504,2025-04-01,2025-26,false,,847.0,838.0,0.0,0.0,0.0,0.0,0.9893742621015348,
NT333,202504,2025-04-01,2025-26,false,,1479.0,1240.0,13.0,1.0,0.0,0.0,0.8384043272481406,
NT343,202504,2025-04-01,2025-26,false,,426.0,327.0,0.0,0.0,0.0,0.0,0.7676056338028169,
NT419,202504,2025-04-01,2025-26,false,,157.0,131.0,0.0,0.0,0.0,0.0,0.8343949044585988,
NT436,202504,2025-04-01,2025-26,false,,911.0,669.0,2.0,0.0,0.0,0.0,0.7343578485181119,
R0A,202504,2025-04-01,2025-26,false,,193114.0,98574.0,8443.0,32.0,0.0,0.0,0.510444607848214,1647.6389961307607
RDU,202504,2025-04-01,2025-26,false,,72206.0,38894.0,3110.0,83.0,0.0,0.0,0.5386532975099022,1060.838903988834
RGR,202504,2025-04-01,2025-26,false,,35560.0,19749.0,1416.0,44.0,2.0,0.0,0.5553712035995501,1405.867004032577
RH8,202504,2025-04-01,2025-26,false,,71873.0,43206.0,2211.0,232.0,15.0,0.0,0.6011436839981634,1201.6464895898991
RK5,202504,2025-04-01,2025-26,false,,35319.0,22489.0,453.0,32.0,0.0,0.0,0.6367394320337495,1045.6306971759475
RPY,202504,2025-04-01,2025-26,false,,1848.0,1702.0,3.0,0.0,0.0,0.0,0.920995670995671,269.7495183044316
RW4,202504,2025-04-01,2025-26,false,,46.0,40.0,2.0,2.0,2.0,0.0,0.8695652173913043,
RXG,202504,2025-04-01,2025-26,false,,4075.0,3957.0,,,,,0.9710429447852761,
RYY,202504,2025-04-01,2025-26,false,,3324.0,3321.0,0.0,0.0,0.0,0.0,0.9990974729241877,
ACG24,202505,2025-05-01,2025-26,false,,783.0,780.0,0.0,0.0,0.0,0.0,0.9961685823754789,
ACG37,202505,2025-05-01,2025-26,false,,529.0,527.0,1.0,1.0,0.0,0.0,0.996219281663516,
B4N1U,202505,2025-05-01,2025-26,false,,360.0,345.0,0.0,0.0,0.0,0.0,0.9583333333333334,
D5P5H,202505,2025-05-01,2025-26,false,,170.0,169.0,0.0,0.0,0.0,0.0,0.9941176470588236,
H4I8B,202505,2025-05-01,2025-26,false,,2874.0,2356.0,11.0,5.0,3.0,0.0,0.8197633959638135,
H4J9P,202505,2025-05-01,2025-26,false,,622.0,600.0,0.0,0.0,0.0,0.0,0.9646302250803859,
J2H6H,202505,2025-05-01,2025-26,false,,89.0,87.0,0.0,0.0,0.0,0.0,0.9775280898876404,
NEY,202505,2025-05-01,2025-26,false,,2304.0,1201.0,69.0,10.0,7.0,1.0,0.5212673611111112,
NL8,202505,2025-05-01,2025-26,false,,1099.0,1000.0,0.0,0.0,0.0,0.0,0.9099181073703366,
NNE,202505,2025-05-01,2025-26,false,,6051.0,5297.0,2.0,0.0,0.0,0.0,0.875392497107916,
NPG17,202505,2025-05-01,2025-26,false,,158.0,157.0,0.0,0.0,0.0,0.0,0.9936708860759493,
NT219,202505,2025-05-01,2025-26,false,,212.0,200.0,0.0,0.0,0.0,0.0,0.9433962264150944,
NT305,202505,2025-05-01,2025-26,false,,355.0,291.0,0.0,0.0,0.0,0.0,0.819718309859155,
NT333,202505,2025-05-01,2025-26,false,,1374.0,1124.0,9.0,0.0,0.0,0.0,0.8180494905385735,
NT403,202505,2025-05-01,2025-26,false,,2532.0,1936.0,0.0,0.0,0.0,0.0,0.764612954186414,
NT434,202505,2025-05-01,2025-26,false,,599.0,415.0,12.0,1.0,0.0,0.0,0.6928213689482471,
NT440,202505,2025-05-01,2025-26,false,,616.0,475.0,6.0,2.0,0.0,0.0,0.7711038961038961,
NT447,202505,2025-05-01,2025-26,false,,495.0,325.0,0.0,0.0,0.0,0.0,0.6565656565656566,
NT450,202505,2025-05-01,2025-26,false,,1215.0,813.0,4.0,0.0,0.0,0.0,0.6691358024691358,
NTE02,202505,2025-05-01,2025-26,false,,2593.0,1663.0,99.0,20.0,4.0,0.0,0.6413420748168145,
RCD,202505,2025-05-01,2025-26,false,,20141.0,14337.0,1.0,0.0,0.0,0.0,0.7118315873094683,1104.1004275846947
RLT,202505,2025-05-01,2025-26,false,,20574.0,11997.0,831.0,30.0,1.0,0.0,0.5831146106736658,1131.5898028215495
RNA,202505,2025-05-01,2025-26,false,,46125.0,28700.0,771.0,0.0,0.0,0.0,0.6222222222222222,1253.8737563203392
RT1,202505,2025-05-01,2025-26,false,,316.0,148.0,70.0,43.0,12.0,,0.46835443037974683,
RYW,202505,2025-05-01,2025-26,false,,16160.0,10902.0,53.0,1.0,1.0,,0.6746287128712871,
Z9Z1G,202505,2025-05-01,2025-26,false,,171.0,168.0,0.0,0.0,0.0,0.0,0.9824561403508771,
ACG24,202506,2025-06-01,2025-26,false,,837.0,829.0,0.0,0.0,0.0,0.0,0.9904420549581839,
AHP,202506,2025-06-01,2025-26,false,,1556.0,834.0,29.0,0.0,0.0,0.0,0.5359897172236504,
L9D3Z,202506,2025-06-01,2025-26,false,,106.0,103.0,0.0,0.0,0.0,0.0,0.9716981132075472,
M2Y6D,202506,2025-06-01,2025-26,false,,450.0,442.0,0.0,0.0,0.0,0.0,0.9822222222222222,
NPG22,202506,2025-06-01,2025-26,false,,263.0,258.0,0.0,0.0,0.0,0.0,0.9809885931558935,
NT206,202506,2025-06-01,2025-26,false,,552.0,439.0,,,,,0.7952898550724637,
NT301,202506,2025-06-01,2025-26,false,,792.0,583.0,2.0,2.0,2.0,0.0,0.7361111111111112,
NT302,202506,2025-06-01,2025-26,false,,775.0,515.0,2.0,0.0,0.0,0.0,0.6645161290322581,
NT401,202506,2025-06-01,2025-26,false,,806.0,694.0,3.0,1.0,1.0,0.0,0.8610421836228288,
NT403,202506,2025-06-01,2025-26,false,,2495.0,1956.0,0.0,0.0,0.0,0.0,0.7839679358717435,
NT451,202506,2025-06-01,2025-26,false,,1352.0,1075.0,6.0,0.0,0.0,0.0,0.7951183431952663,
RBT,202506,2025-06-01,2025-26,false,,39218.0,21850.0,2034.0,436.0,59.0,0.0,0.5571421286144117,1507.8278789370079
RC9,202506,2025-06-01,2025-26,false,,88559.0,52283.0,2299.0,10.0,0.0,0.0,0.5903747783963234,1409.0577853867474
RET,202506,2025-06-01,2025-26,false,,17769.0,11049.0,247.0,8.0,,,0.6218132703022117,5031.715466953616
RHQ,202506,2025-06-01,2025-26,false,,91323.0,60317.0,1798.0,40.0,2.0,,0.6604798353098343,1362.0703027121192
RHU,202506,2025-06-01,2025-26,false,,59859.0,34105.0,2336.0,68.0,0.0,0.0,0.5697555923085919,1047.9388382845448
RJ7,202506,2025-06-01,2025-26,false,,71060.0,44204.0,1712.0,180.0,2.0,0.0,0.6220658598367577,1415.972230524902
RK9,202506,2025-06-01,2025-26,false,,48276.0,29598.0,1720.0,156.0,12.0,1.0,0.6130996768580661,998.9570917759237
RL4,202506,2025-06-01,2025-26,false,,79970.0,44348.0,2377.0,15.0,0.0,0.0,0.5545579592347131,1690.9872515166444
RQM,202506,2025-06-01,2025-26,false,,70323.0,42458.0,1038.0,11.0,0.0,0.0,0.6037569500732335,1251.9895315921594
RRE,202506,2025-06-01,2025-26,false,,7393.0,7183.0,2.0,0.0,0.0,0.0,0.9715947517922359,
T8R5I,202506,2025-06-01,2025-26,false,,169.0,164.0,0.0,0.0,0.0,0.0,0.9704142011834319,
Z2L9B,202506,2025-06-01,2025-26,false,,302.0,264.0,0.0,0.0,0.0,0.0,0.8741721854304636,
Z9Z1G,202506,2025-06-01,2025-26,false,,158.0,152.0,0.0,0.0,0.0,0.0,0.9620253164556962,
ACG20,202507,2025-07-01,2025-26,false,,293.0,287.0,0.0,0.0,0.0,0.0,0.9795221843003413,
ADP02,202507,2025-07-01,2025-26,false,,1305.0,1223.0,2.0,0.0,0.0,0.0,0.9371647509578545,
AQK,202507,2025-07-01,2025-26,false,,307.0,285.0,,,,,0.9283387622149837,
J7V1N,202507,2025-07-01,2025-26,false,,141.0,133.0,0.0,0.0,0.0,0.0,0.9432624113475178,
NEY,202507,2025-07-01,2025-26,false,,1968.0,601.0,96.0,8.0,2.0,1.0,0.3053861788617886,
NPG02,202507,2025-07-01,2025-26,false,,147.0,145.0,0.0,0.0,0.0,0.0,0.9863945578231292,
NPG13,202507,2025-07-01,2025-26,false,,77.0,74.0,0.0,0.0,0.0,0.0,0.961038961038961,
NPR01,202507,2025-07-01,2025-26,false,,1252.0,1209.0,0.0,0.0,0.0,0.0,0.9656549520766773,
NT224,202507,2025-07-01,2025-26,false,,343.0,269.0,4.0,0.0,0.0,0.0,0.7842565597667639,
NT308,202507,2025-07-01,2025-26,false,,1013.0,673.0,23.0,6.0,1.0,0.0,0.6643632773938796,
NT325,202507,2025-07-01,2025-26,false,,629.0,606.0,0.0,0.0,0.0,0.0,0.9634340222575517,
NT401,202507,2025-07-01,2025-26,false,,822.0,694.0,2.0,0.0,0.0,0.0,0.8442822384428224,
NT409,202507,2025-07-01,2025-26,false,,764.0,622.0,4.0,1.0,0.0,0.0,0.8141361256544503,
NT416,202507,2025-07-01,2025-26,false,,1043.0,794.0,4.0,0.0,0.0,0.0,0.7612655800575263,
NT417,202507,2025-07-01,2025-26,false,,1025.0,560.0,20.0,0.0,0.0,0.0,0.5463414634146342,
RBK,202507,2025-07-01,2025-26,false,,28313.0,20134.0,46.0,2.0,0.0,0.0,0.7111220993889733,1058.5407070646647
RBL,202507,2025-07-01,2025-26,false,,47478.0,29317.0,1261.0,17.0,0.0,0.0,0.6174859935127849,1630.0787607034217
RBS,202507,2025-07-01,2025-26,false,,18787.0,10953.0,402.0,1.0,0.0,0.0,0.583009527865013,1599.1794278126304
RBV,202507,2025-07-01,2025-26,false,,2795.0,2618.0,2.0,,,,0.9366726296958855,481.921478697174
RFR,202507,2025-07-01,2025-26,false,,31310.0,20818.0,599.0,0.0,0.0,0.0,0.6648993931651229,1441.5351820220167
RMP,202507,2025-07-01,2025-26,false,,17204.0,12326.0,,,,,0.7164612880725413,916.1882648659588
RQX,202507,2025-07-01,2025-26,false,,35456.0,23065.0,395.0,4.0,1.0,1.0,0.6505245938628159,1264.2448618658452
RR7,202507,2025-07-01,2025-26,false,,13345.0,9159.0,35.0,0.0,0.0,0.0,0.6863244660921693,765.2432206159792
S4E3I,202507,2025-07-01,2025-26,false,,507.0,477.0,0.0,0.0,0.0,0.0,0.9408284023668639,
Z2L9B,202507,2025-07-01,2025-26,false,,380.0,318.0,0.0,0.0,0.0,0.0,0.8368421052631579,
Z5J5V,202507,2025-07-01,2025-26,false,,126.0,122.0,0.0,0.0,0.0,0.0,0.9682539682539683,
A0C5S,202508,2025-08-01,2025-26,false,,64.0,61.0,0.0,0.0,0.0,0.0,0.953125,
A1U4J,202508,2025-08-01,2025-26,false,,95.0,88.0,0.0,0.0,0.0,0.0,0.9263157894736842,
M0N7E,202508,2025-08-01,2025-26,false,,129.0,120.0,0.0,0.0,0.0,0.0,0.9302325581395349,
NN5,202508,2025-08-01,2025-26,false,,375.0,320.0,0.0,0.0,0.0,0.0,0.8533333333333334,
NT213,202508,2025-08-01,2025-26,false,,1066.0,532.0,49.0,0.0,0.0,0.0,0.49906191369606,
NT219,202508,2025-08-01,2025-26,false,,322.0,309.0,0.0,0.0,0.0,0.0,0.9596273291925466,
NT241,202508,2025-08-01,2025-26,false,,485.0,294.0,84.0,45.0,4.0,0.0,0.6061855670103092,
NT316,202508,2025-08-01,2025-26,false,,536.0,514.0,0.0,0.0,0.0,0.0,0.9589552238805971,
NT319,202508,2025-08-01,2025-26,false,,1399.0,963.0,14.0,10.0,5.0,0.0,0.688348820586133,
NT324,202508,2025-08-01,2025-26,false,,1443.0,1140.0,8.0,1.0,0.0,0.0,0.7900207900207901,
NT364,202508,2025-08-01,2025-26,false,,877.0,427.0,30.0,11.0,4.0,1.0,0.4868871151653364,
NT401,202508,2025-08-01,2025-26,false,,873.0,729.0,0.0,0.0,0.0,0.0,0.8350515463917526,
NT417,202508,2025-08-01,2025-26,false,,1063.0,628.0,24.0,1.0,0.0,0.0,0.5907808090310442,
NT436,202508,2025-08-01,2025-26,false,,828.0,704.0,3.0,0.0,0.0,0.0,0.8502415458937198,
NVC01,202508,2025-08-01,2025-26,false,,1061.0,886.0,0.0,0.0,0.0,0.0,0.8350612629594723,
NVC06,202508,2025-08-01,2025-26,false,,5865.0,3569.0,15.0,1.0,0.0,0.0,0.6085251491901108,
